"Timestamp","Name, Address, Country"
"2022/05/12 8:17:47 AM AST","Ferretería Comercial Ramar, y, Calle La Estación, Caracas, Distrito Capital"
"2022/05/12 8:18:49 AM AST","Distribuidora Olivo C.A, Calle 33, Barquisimeto, Lara"
"2022/05/12 8:21:58 AM AST","Cassa Market, Carrera 25, Barquisimeto, Lara"
"2022/05/12 8:22:20 AM AST","Dulces y algo más, Calle 25, Barquisimeto, Lara"
"2022/05/12 8:22:38 AM AST","Clínica Vitalis, Avenida Venezuela, Caracas, Distrito Capital"
"2022/05/12 8:32:56 AM AST","Novedades Hello C.A., Caracas, Distrito Capital"
"2022/05/12 8:33:20 AM AST","Frigus.ve, Avenida del Hotel, Marriott, La Guaira"
"2022/05/12 8:49:31 AM AST","11.11 Boutique, Avenida Transversal 10, Caracas, Distrito Capital"
"2022/05/12 8:58:58 AM AST","Pintacar Express, Calle Tacagua, Catia La Mar, La Guaira"
"2022/05/12 8:59:22 AM AST","Inversiones Oshun, C.A., Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 9:01:07 AM AST","Fruber 1111, Calle Páez, Caracas, Distrito Capital"
"2022/05/12 9:01:36 AM AST","Tu Cuevita Repostera La Arenosa, Guanare, Portuguesa"
"2022/05/12 9:02:02 AM AST","Helados Dulces y Antojos, Sector la Comunidad, Casa, Principal de la Comunidad, Guanare, Portuguesa"
"2022/05/12 9:03:23 AM AST","Bodegón RMR, edificio Aura, Carrera 12, Guanare, Portuguesa"
"2022/05/12 9:04:37 AM AST","Mega Perros, Calle 9, Guanare, Portuguesa"
"2022/05/12 9:04:56 AM AST","Strong Physical Center, C.A, Via Viboral, Maturín, Monagas"
"2022/05/12 9:11:28 AM AST","Alimentos y Suministros Galax, Via Viboral, Maturín, Monagas"
"2022/05/12 9:12:01 AM AST","Inversiones Marchael, C.A., pasillo 6, Maiquetía, La Guaira"
"2022/05/12 9:14:57 AM AST","Inversiones Jhoelins, C.A., Pasillo 5, Maiquetía, La Guaira"
"2022/05/12 9:18:09 AM AST","Pizzería Unda, Local 12, Guanare, Portuguesa"
"2022/05/12 9:20:11 AM AST","Café Plaza, Calle 16 Entre Carreras 4 Y 5 Edificio Don Armando local 02 Frente A La Plaza Bolivar, Guanare 3350, Portuguesa"
"2022/05/12 9:22:57 AM AST","Inversiones Don Miguelacho, Guanare, Portuguesa"
"2022/05/12 9:26:43 AM AST","La boca del lobo, librería sin límites, Calle 12, Entre carreras 21 y 22, edif. antigua, San Cristóbal 5001, Táchira"
"2022/05/12 9:53:05 AM AST","Restaurante Siglo XXI, Calle La Iglesia, Sabana Caracas, Distrito Capital"
"2022/05/12 10:19:58 AM AST","Puerkos Restaurant, Edificio Don Fernando, Sabana grande, local sede, PB, Av. Casanova, Caracas 1060, Distrito Capital"
"2022/05/12 10:23:17 AM AST","Antojitos de Ysabell, C.A, Calle Ricaurte, Valencia, Carabobo"
"2022/05/12 10:23:35 AM AST","Inversiones Foncho Peña, Local 08, Guanare, Portuguesa"
"2022/05/12 10:25:41 AM AST","Optica Servilens CA, Avenida Sucre, Maracay, Aragua"
"2022/05/12 10:30:05 AM AST","N.B King Shoes C.A, Calle El Bosque, Maracay, Aragua"
"2022/05/12 10:32:12 AM AST","Talabarteria m&g villalobos III, Avenida Lisandro Alyarado, Maracay, Aragua"
"2022/05/12 10:32:30 AM AST","Barber Tatto 911, Táriba, Táchira"
"2022/05/12 10:32:43 AM AST","Mariangel Studio, Táriba, Táchira"
"2022/05/12 10:37:44 AM AST","Haru Nails Studio, Troncal 1, San Cristóbal, Táchira"
"2022/05/12 10:38:15 AM AST","La Brachera In C.A., Calle Montilla, Guacara, Carabobo"
"2022/05/12 10:38:56 AM AST","Creaciones Doumari, F.P., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 10:40:50 AM AST","Inversiones Charay, C.A., Pasillo 12, Maiquetía, La Guaira"
"2022/05/12 10:41:34 AM AST","El Rincóncito de Romi, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 10:49:46 AM AST","Inversiones Somger Cells, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 10:56:46 AM AST","Disvimol, Táchira Venezuela, Vista Alegre, Panamá"
"2022/05/12 10:58:29 AM AST","Casa Proagro, Táriba, Táchira"
"2022/05/12 10:59:14 AM AST","RedsComp, San Cristóbal, Táchira"
"2022/05/12 11:00:42 AM AST","Multihidromaticos JJYAÑEZ CA, San Cristóbal, Táchira"
"2022/05/12 11:01:13 AM AST","Tecnochia, San Cristóbal, Táchira"
"2022/05/12 11:01:33 AM AST","Inversiones Darwin Rojas, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 11:03:09 AM AST","Inversiones Milca Torres 2021, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 11:03:25 AM AST","Inversiones M & M 2013, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 11:03:57 AM AST","Inversiones Josdavier 2017, C.A., Pasillo 12, Maiquetía, La Guaira"
"2022/05/12 11:05:02 AM AST","Inversiones Delgado Maiquel(K.D.F.2176) F.P., Pasillo Central, Maiquetía, La Guaira"
"2022/05/12 11:05:22 AM AST","Inversiones Orocristal, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 11:06:29 AM AST","Inversiones Carol, C.A., Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 11:09:11 AM AST","Ferreteria Arturo G, Guanare, Portuguesa"
"2022/05/12 11:09:31 AM AST","El Tinajero Hogar C.A., Guanare, Portuguesa"
"2022/05/12 11:10:04 AM AST","ricar2 house principal tocuyito carabobo"
"2022/05/12 11:12:03 AM AST","BB Store Servicios, CA, Piso 1, Maturín, Monagas"
"2022/05/12 11:12:19 AM AST","XTREMO JULKAR 27, C.A, Avenida Alirio Ugarte Pelayo, Maturín, Monagas"
"2022/05/12 11:12:36 AM AST","FRUTTY MANIA, Via Viboral, Maturín, Monagas"
"2022/05/12 11:18:31 AM AST","Sucursal CA BST FARMA, Valencia, Carabobo"
"2022/05/12 11:18:45 AM AST","Inversiones Chiquita Plus, C.A., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 11:19:22 AM AST","Video Club, Piso 1, Maturín, Monagas"
"2022/05/12 11:20:20 AM AST","Inversiones Michelle, F.P., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 11:20:49 AM AST","Panda Verde, Guanare, Portuguesa"
"2022/05/12 11:21:02 AM AST","O&J Suministros C.A, San Diego, Carabobo"
"2022/05/12 11:21:55 AM AST","Mango de Oro C.A., Guanare, Portuguesa"
"2022/05/12 11:22:24 AM AST","Mundo de Azúcar, f.p., Avenida Unda, Guanare, Portuguesa"
"2022/05/12 11:39:38 AM AST","UPF Delicateses la Gloria de Dios II, Tocuyito, Carabobo"
"2022/05/12 11:40:58 AM AST","AHOPE Style, Calle Rondon, Tocuyito, Carabobo"
"2022/05/12 11:41:40 AM AST","Inversiones Peña Nuñez 2015 C.A, Tocuyito, Carabobo"
"2022/05/12 11:48:39 AM AST","Don Miguel Pizzería, Avenida 109, Tocuyito, Carabobo"
"2022/05/12 11:48:58 AM AST","AHOPE Style, Calle Rondon, Tocuyito, Carabobo"
"2022/05/12 11:49:29 AM AST","Víveres Guacara F.P, Calle Laurencio Silva, Guacara, Carabobo"
"2022/05/12 11:52:33 AM AST","Abasto A Dios JL, Los Chorritos, Calle Las Bateas, Tocuyito, Carabobo"
"2022/05/12 11:58:38 AM AST","Inversiones Alianza de Dios JL C.A, Tocuyito, Carabobo"
"2022/05/12 11:58:52 AM AST","Liontech Sambil, Avenida Libertador, Caracas, Distrito Capital"
"2022/05/12 11:59:38 AM AST","La Casa del Volcan, Los chorritos, Calle el Valencia, Local Nro A4, 109-90 Calle el Valencia, Tocuyito 2035, Carabobo"
"2022/05/12 12:04:59 PM AST","Abasto Los Chorritos, Tocuyito, Carabobo"
"2022/05/12 12:05:27 PM AST","Inversiones Kemywill 2019 C.A, Troncal 1, Tocuyito, Carabobo"
"2022/05/12 12:06:16 PM AST","La Coromotana C.A, Avenida 110, Tocuyito, Carabobo"
"2022/05/12 12:07:24 PM AST","Variedades Mis Tesoros, Tocuyito, Carabobo"
"2022/05/12 12:07:55 PM AST","SC Canelones y Montaya, Guanare, Portuguesa"
"2022/05/12 12:08:29 PM AST","Distribuidora de AVON, Orihuela, A, España"
"2022/05/12 12:10:35 PM AST","plásticos y algo mas ca guanare portuguesa"
"2022/05/12 12:11:30 PM AST","WAFFLES & BOUQUET VZLA C.A, Maracay, Aragua"
"2022/05/12 12:12:00 PM AST","Frigorífico Carnes el terminal. C.A., Avenida 107, Tocuyito, Carabobo"
"2022/05/12 12:26:44 PM AST","Importaciones Technology Import, Av 15 Las Delicias Con Calle 100, Cc Gran Bazar, N1, Local1569, 1570"
"2022/05/12 12:27:09 PM AST","Ferreteria Torres Ingenieria de Venezuela, Guanare, Portuguesa"
"2022/05/12 12:27:58 PM AST","Variedades Mafer Gómez, Tocuyito, Carabobo"
"2022/05/12 12:29:12 PM AST","Importaciones Technology Import, Av 15 Las Delicias Con Calle 100, Cc Gran Bazar, N1, Local1569, 1570"
"2022/05/12 2:53:36 PM AST","Inversiones Georgis JRS CA, Principal, Tocuyito, Carabobo"
"2022/05/12 2:54:05 PM AST","Keves Vision, Caracas, Distrito Capital"
"2022/05/12 2:54:23 PM AST","Frutimarket Ccs, Caracas, Distrito Capital"
"2022/05/12 2:55:23 PM AST","Casa Hot Dog, Avenida Universidad, Naguanagua, Carabobo"
"2022/05/12 3:09:28 PM AST","Lucian's tech, Maracaibo, Zulia"
"2022/05/12 3:11:16 PM AST","Representaciones Sitec C.A., Quinta Irlanda, Calle Nicanor Bolet Peraza, Caracas, Distrito Capital"
"2022/05/12 3:12:48 PM AST","Inversiones Compucel DM, C.A., Centro Comercial Parque Caracas, Caracas, Distrito Capital"
"2022/05/12 3:13:55 PM AST","Tu market y algo más C.A, Centro Comercial Cap Conte, Avenida 100 Bolívar, Naguanagua, Carabobo"
"2022/05/12 3:15:07 PM AST","MULTISERVICIOS EL PUENTE II, C.A., Guacara, Carabobo"
"2022/05/12 3:16:02 PM AST","Importadora RCZ C.A., Caracas, Miranda"
"2022/05/12 3:17:05 PM AST","Grachi C.A., Caracas, Miranda"
"2022/05/12 3:19:06 PM AST","Licoven Guacara I c.a, 4, Guacara, Carabobo"
"2022/05/12 3:20:17 PM AST","Optica 360, Maracaibo, Zulia"
"2022/05/12 3:21:09 PM AST","FRUTAS y Mas, Guanare, Portuguesa"
"2022/05/12 3:23:05 PM AST","Onlytie Sport, Caracas, Miranda"
"2022/05/12 3:23:37 PM AST","Servitmovil, Gran bazar, Maracaibo, Zulia"
"2022/05/12 3:25:15 PM AST","Reparaciones Con Tigo, Maracaibo, Zulia"
"2022/05/12 3:26:29 PM AST","Respuestos Pirineos, 5ta. Avenida ""Francisco García de Hevia"", San Cristóbal, Táchira"
"2022/05/12 3:27:44 PM AST","Inversiones Betty mis logros 2018, .C.A., pasillo 02, Maiquetía, La Guaira"
"2022/05/12 3:31:19 PM AST","Inversiones De Todo un Poco 2019, C.A., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 3:32:15 PM AST","Restaurante Mansión Oriental, Caraballeda, La Guaira"
"2022/05/12 3:32:57 PM AST","Burger Grill, C.A., Calle El Hambre, Caraballeda, La Guaira"
"2022/05/12 3:35:02 PM AST","Inversiones Erlyn, C.A., Puesto 215, Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 3:36:11 PM AST","Inversiones Rubí Esmeralda, C.A., Pasillo 5, Maiquetia, La Guaira"
"2022/05/12 3:37:41 PM AST","Inversiones Yenitze Fashion, C.A, Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 3:39:12 PM AST","Inversiones yed 2030 c.a, pasillo 1, Maiquetía, La Guaira"
"2022/05/12 3:40:37 PM AST","Krispy Donuts, Cagua, Aragua"
"2022/05/12 3:41:46 PM AST","Krispy Donuts El Limón, Zona Postal, El Limón, Aragua"
"2022/05/12 3:43:13 PM AST","Krispy Donuts El Terminal, Maracay, Aragua"
"2022/05/12 3:44:31 PM AST","Krispy Donuts San Jacinto, Zona Postal, Avenida Bolívar, Maracay, Aragua"
"2022/05/12 3:49:07 PM AST","Krispy Donuts, Calle Mariño Norte, Edif. Gonzalez Blank, PB, frente a la plaza, bicentenaria, Maracay 0221, Aragua"
"2022/05/12 3:49:59 PM AST","Krispy Donuts El Bosque, Maracay, Aragua"
"2022/05/12 3:51:12 PM AST","Krispy Donuts, Zona Postal, Avenida Las Delicias, Maracay 2101, Aragua"
"2022/05/12 3:52:47 PM AST","Krispy Donuts Las Delicias, Zona Postal, Avenida Las Delicias, Maracay, Aragua"
"2022/05/12 3:55:14 PM AST","Tecnoberry C.A, Guanare, Portuguesa"
"2022/05/12 3:56:41 PM AST","Tecnoberry C.A, Guanare, Portuguesa"
"2022/05/12 3:59:06 PM AST","Cerrajería Vícar 2015, bajando hacia La Guairita, Avenida Luis De Camoens, Caracas, Distrito Capital"
"2022/05/12 4:06:47 PM AST","El Universo Del Churro, San Cristóbal, Táchira"
"2022/05/12 4:07:39 PM AST","Iluminaciones Alvarez, Carrera 7, Guanare, Portuguesa"
"2022/05/12 4:08:39 PM AST","Led-Computer, Maracaibo, Zulia"
"2022/05/12 4:10:08 PM AST","Diseños & creaciones Snarpy, Local 4, Av. Unda, barrio La Arenosa, esquina Carrera 7, C.C Cordillera, Nivel 1, Av. Unda, Guanare 3350, Portuguesa"
"2022/05/12 4:11:21 PM AST","Evoualji, Guanare, Portuguesa"
"2022/05/12 4:12:42 PM AST","Rio Celeste, Avenida Sucre, Caracas, Distrito Capital"
"2022/05/12 4:13:49 PM AST","MOTORS REPUESTOS OMG, Avenida Sucre, Caracas, Distrito Capital"
"2022/05/12 4:17:47 PM AST","Abasto la o de oro C.A, Zona Postal, Avenida Sucre, Caracas, Distrito Capital"
"2022/05/12 4:18:32 PM AST","Inversiones flor María 2010 c.a, Avenida Sucre, Caracas, Distrito Capital"
"2022/05/12 4:21:58 PM AST","Dulce Panela Cafe, Guanare, Portuguesa"
"2022/05/12 4:23:04 PM AST","Krispy Donuts Avenida Bolívar, Valencia, Carabobo"
"2022/05/12 4:24:08 PM AST","Ferreteria Fermil la 5ta, Troncal5, Guanare, Portuguesa"
"2022/05/12 4:29:30 PM AST","Inversiones Densor, Calle 8 Carrera 8, Guanarito 3354, Portuguesa"
"2022/05/12 4:31:07 PM AST","Velvet The Beauty House, Caracas, Distrito Capital"
"2022/05/12 4:32:12 PM AST","Boutique Jessimar, Guanarito, Portuguesa"
"2022/05/12 4:33:52 PM AST","Baby chic Boutique, Carrera 8, Guanarito, Portuguesa"
"2022/05/12 4:35:26 PM AST","SUPERMERCADO MIYOVI, C.A., Calle 7, Maturín, Monagas"
"2022/05/12 4:37:53 PM AST","Districar, Guanarito, Portuguesa"
"2022/05/12 4:40:00 PM AST","Creaciones Decomari, Maracaibo, Zulia"
"2022/05/12 4:41:02 PM AST","Gravity Games, Avenida Urdaneta, Caracas, Distrito Capital"
"2022/05/12 4:44:35 PM AST","Android Store, Avenida Libertador, Maracaibo, Zulia"
"2022/05/12 4:45:12 PM AST","Arepas Full Sabor, Maracaibo, Zulia"
"2022/05/12 4:46:40 PM AST","Inversiones Dey 98 ó 2013, F.P., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 5:08:19 PM AST","Canguro sede city market 1, Calle Villaflor, Caracas, Distrito Capital"
"2022/05/12 5:09:24 PM AST","Canguro sede city market 2, Caracas, Distrito Capital"
"2022/05/12 5:10:35 PM AST","Canguro Sede City Market 3 C.A."
"2022/05/12 5:12:04 PM AST","Canguro sede Urdaneta tienda mayorista, Avenida Urdaneta, Caracas, Distrito Capital"
"2022/05/12 5:13:46 PM AST","Canguro Sede Sabana Grande (Servicio Técnico) - Caracas, Calle Villaflor, Caracas, Distrito Capital"
"2022/05/12 5:15:03 PM AST","Canguro sede city market 2, Caracas, Distrito Capital"
"2022/05/12 5:16:32 PM AST","Inversiones Sandy, F.P., Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 5:17:52 PM AST","Inversiones Marcelo, C.C. Eustoquio, Calle 12, Guanare, Portuguesa"
"2022/05/12 5:18:23 PM AST","Ankara Catia, Caracas, Distrito Capital"
"2022/05/12 5:19:48 PM AST","Inversiones Linda 2014, C.A., Pasillo 5, Maiquetía, La Guaira"
"2022/05/12 5:20:57 PM AST","Ankara Catia, Caracas, Distrito Capital"
"2022/05/12 5:21:32 PM AST","Ankara Sede Los Cortijos C.A. - Caracas, sede Ankara. 1071, 1 ofocina, Caracas, Miranda"
"2022/05/12 5:23:54 PM AST","Mojito House, Guanare, Portuguesa"
"2022/05/12 5:26:37 PM AST","Flamingru, Carrera 6, Guanare, Portuguesa"
"2022/05/12 5:28:32 PM AST","Lio's Store, Guanarito, Portuguesa"
"2022/05/12 5:29:48 PM AST","La Tiendita GA Saavedra, Guanarito, Portuguesa"
"2022/05/12 5:30:44 PM AST","D Vivas Shop, Guanarito, Portuguesa"
"2022/05/12 5:32:07 PM AST","Zapatería Jkamy Boutique segundo piso local 1, Guanare, Portuguesa"
"2022/05/12 5:37:15 PM AST","GUERRERO SERVICELL CA (GRAN BAZAR), Maracaibo, Zulia"
"2022/05/12 5:41:01 PM AST","Inversiones Barac 2013, Caracas, Distrito Capital"
"2022/05/12 5:47:19 PM AST","lola express, Avenida San Martín, Caracas, Distrito Capital"
"2022/05/12 5:48:59 PM AST","Multiservicios Mundo Tecnologia C.A., Maracaibo, Zulia"
"2022/05/12 5:50:20 PM AST","JKAMY Boutique, Calle 18, Guanare, Portuguesa"
"2022/05/12 5:51:23 PM AST","Inversiones la Esquina de Sharon, C.A., Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 5:52:36 PM AST","Yessenia Montilla, F.P., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 5:55:02 PM AST","Boomerang La Guairita, Avenida Luis De Camoens, Caracas, Distrito Capital"
"2022/05/12 5:58:31 PM AST","Inversiones Mafer, C.A., Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 5:59:46 PM AST","Agua Purificada y Algo Más..., Avenida Luis De Camoens, Caracas, Distrito Capital"
"2022/05/12 6:02:20 PM AST","inversiones jhoelins c.a. pasillo 5 maiquetía la guaira"
"2022/05/12 6:03:01 PM AST","Inversiones Chango 66, C.A, Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 6:03:50 PM AST","Inversiones Linda Bonita, C.A., Locales 375 y 376, Pasillo 3, Maiquetía, La Guaira"
