"Timestamp","Name, Address, Country"
"2022/05/12 8:17:47 AM AST","Ferretería Comercial Ramar, y, Calle La Estación, Caracas, Distrito Capital"
"2022/05/12 8:18:49 AM AST","Distribuidora Olivo C.A, Calle 33, Barquisimeto, Lara"
"2022/05/12 8:21:58 AM AST","Cassa Market, Carrera 25, Barquisimeto, Lara"
"2022/05/12 8:22:20 AM AST","Dulces y algo más, Calle 25, Barquisimeto, Lara"
"2022/05/12 8:22:38 AM AST","Clínica Vitalis, Avenida Venezuela, Caracas, Distrito Capital"
"2022/05/12 8:32:56 AM AST","Novedades Hello C.A., Caracas, Distrito Capital"
"2022/05/12 8:33:20 AM AST","Frigus.ve, Avenida del Hotel, Marriott, La Guaira"
"2022/05/12 8:49:31 AM AST","11.11 Boutique, Avenida Transversal 10, Caracas, Distrito Capital"
"2022/05/12 8:58:58 AM AST","Pintacar Express, Calle Tacagua, Catia La Mar, La Guaira"
"2022/05/12 8:59:22 AM AST","Inversiones Oshun, C.A., Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 9:01:07 AM AST","Fruber 1111, Calle Páez, Caracas, Distrito Capital"
"2022/05/12 9:01:36 AM AST","Tu Cuevita Repostera La Arenosa, Guanare, Portuguesa"
"2022/05/12 9:02:02 AM AST","Helados Dulces y Antojos, Sector la Comunidad, Casa, Principal de la Comunidad, Guanare, Portuguesa"
"2022/05/12 9:03:23 AM AST","Bodegón RMR, edificio Aura, Carrera 12, Guanare, Portuguesa"
"2022/05/12 9:04:37 AM AST","Mega Perros, Calle 9, Guanare, Portuguesa"
"2022/05/12 9:04:56 AM AST","Strong Physical Center, C.A, Via Viboral, Maturín, Monagas"
"2022/05/12 9:11:28 AM AST","Alimentos y Suministros Galax, Via Viboral, Maturín, Monagas"
"2022/05/12 9:12:01 AM AST","Inversiones Marchael, C.A., pasillo 6, Maiquetía, La Guaira"
"2022/05/12 9:14:57 AM AST","Inversiones Jhoelins, C.A., Pasillo 5, Maiquetía, La Guaira"
"2022/05/12 9:18:09 AM AST","Pizzería Unda, Local 12, Guanare, Portuguesa"
"2022/05/12 9:20:11 AM AST","Café Plaza, Calle 16 Entre Carreras 4 Y 5 Edificio Don Armando local 02 Frente A La Plaza Bolivar, Guanare 3350, Portuguesa"
"2022/05/12 9:22:57 AM AST","Inversiones Don Miguelacho, Guanare, Portuguesa"
"2022/05/12 9:26:43 AM AST","La boca del lobo, librería sin límites, Calle 12, Entre carreras 21 y 22, edif. antigua, San Cristóbal 5001, Táchira"
"2022/05/12 9:53:05 AM AST","Restaurante Siglo XXI, Calle La Iglesia, Sabana Caracas, Distrito Capital"
"2022/05/12 10:19:58 AM AST","Puerkos Restaurant, Edificio Don Fernando, Sabana grande, local sede, PB, Av. Casanova, Caracas 1060, Distrito Capital"
"2022/05/12 10:23:17 AM AST","Antojitos de Ysabell, C.A, Calle Ricaurte, Valencia, Carabobo"
"2022/05/12 10:23:35 AM AST","Inversiones Foncho Peña, Local 08, Guanare, Portuguesa"
"2022/05/12 10:25:41 AM AST","Optica Servilens CA, Avenida Sucre, Maracay, Aragua"
"2022/05/12 10:30:05 AM AST","N.B King Shoes C.A, Calle El Bosque, Maracay, Aragua"
"2022/05/12 10:32:12 AM AST","Talabarteria m&g villalobos III, Avenida Lisandro Alyarado, Maracay, Aragua"
"2022/05/12 10:32:30 AM AST","Barber Tatto 911, Táriba, Táchira"
"2022/05/12 10:32:43 AM AST","Mariangel Studio, Táriba, Táchira"
"2022/05/12 10:37:44 AM AST","Haru Nails Studio, Troncal 1, San Cristóbal, Táchira"
"2022/05/12 10:38:15 AM AST","La Brachera In C.A., Calle Montilla, Guacara, Carabobo"
"2022/05/12 10:38:56 AM AST","Creaciones Doumari, F.P., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 10:40:50 AM AST","Inversiones Charay, C.A., Pasillo 12, Maiquetía, La Guaira"
"2022/05/12 10:41:34 AM AST","El Rincóncito de Romi, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 10:49:46 AM AST","Inversiones Somger Cells, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 10:56:46 AM AST","Disvimol, Táchira Venezuela, Vista Alegre, Panamá"
"2022/05/12 10:58:29 AM AST","Casa Proagro, Táriba, Táchira"
"2022/05/12 10:59:14 AM AST","RedsComp, San Cristóbal, Táchira"
"2022/05/12 11:00:42 AM AST","Multihidromaticos JJYAÑEZ CA, San Cristóbal, Táchira"
"2022/05/12 11:01:13 AM AST","Tecnochia, San Cristóbal, Táchira"
"2022/05/12 11:01:33 AM AST","Inversiones Darwin Rojas, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 11:03:09 AM AST","Inversiones Milca Torres 2021, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 11:03:25 AM AST","Inversiones M & M 2013, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 11:03:57 AM AST","Inversiones Josdavier 2017, C.A., Pasillo 12, Maiquetía, La Guaira"
"2022/05/12 11:05:02 AM AST","Inversiones Delgado Maiquel(K.D.F.2176) F.P., Pasillo Central, Maiquetía, La Guaira"
"2022/05/12 11:05:22 AM AST","Inversiones Orocristal, C.A., Pasillo 11, Maiquetía, La Guaira"
"2022/05/12 11:06:29 AM AST","Inversiones Carol, C.A., Pasillo 3, Maiquetía, La Guaira"
"2022/05/12 11:09:11 AM AST","Ferreteria Arturo G, Guanare, Portuguesa"
"2022/05/12 11:09:31 AM AST","El Tinajero Hogar C.A., Guanare, Portuguesa"
"2022/05/12 11:10:04 AM AST","ricar2 house principal tocuyito carabobo"
"2022/05/12 11:12:03 AM AST","BB Store Servicios, CA, Piso 1, Maturín, Monagas"
"2022/05/12 11:12:19 AM AST","XTREMO JULKAR 27, C.A, Avenida Alirio Ugarte Pelayo, Maturín, Monagas"
"2022/05/12 11:12:36 AM AST","FRUTTY MANIA, Via Viboral, Maturín, Monagas"
"2022/05/12 11:18:31 AM AST","Sucursal CA BST FARMA, Valencia, Carabobo"
"2022/05/12 11:18:45 AM AST","Inversiones Chiquita Plus, C.A., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 11:19:22 AM AST","Video Club, Piso 1, Maturín, Monagas"
"2022/05/12 11:20:20 AM AST","Inversiones Michelle, F.P., Pasillo 1, Maiquetía, La Guaira"
"2022/05/12 11:20:49 AM AST","Panda Verde, Guanare, Portuguesa"
"2022/05/12 11:21:02 AM AST","O&J Suministros C.A, San Diego, Carabobo"
"2022/05/12 11:21:55 AM AST","Mango de Oro C.A., Guanare, Portuguesa"
"2022/05/12 11:22:24 AM AST","Mundo de Azúcar, f.p., Avenida Unda, Guanare, Portuguesa"
"2022/05/12 11:39:38 AM AST","UPF Delicateses la Gloria de Dios II, Tocuyito, Carabobo"
"2022/05/12 11:40:58 AM AST","AHOPE Style, Calle Rondon, Tocuyito, Carabobo"
"2022/05/12 11:41:40 AM AST","Inversiones Peña Nuñez 2015 C.A, Tocuyito, Carabobo"
"2022/05/12 11:48:39 AM AST","Don Miguel Pizzería, Avenida 109, Tocuyito, Carabobo"
"2022/05/12 11:48:58 AM AST","AHOPE Style, Calle Rondon, Tocuyito, Carabobo"
"2022/05/12 11:49:29 AM AST","Víveres Guacara F.P, Calle Laurencio Silva, Guacara, Carabobo"
"2022/05/12 11:52:33 AM AST","Abasto A Dios JL, Los Chorritos, Calle Las Bateas, Tocuyito, Carabobo"
"2022/05/12 11:58:38 AM AST","Inversiones Alianza de Dios JL C.A, Tocuyito, Carabobo"
"2022/05/12 11:58:52 AM AST","Liontech Sambil, Avenida Libertador, Caracas, Distrito Capital"
"2022/05/12 11:59:38 AM AST","La Casa del Volcan, Los chorritos, Calle el Valencia, Local Nro A4, 109-90 Calle el Valencia, Tocuyito 2035, Carabobo"
"2022/05/12 12:04:59 PM AST","Abasto Los Chorritos, Tocuyito, Carabobo"
"2022/05/12 12:05:27 PM AST","Inversiones Kemywill 2019 C.A, Troncal 1, Tocuyito, Carabobo"
"2022/05/12 12:06:16 PM AST","La Coromotana C.A, Avenida 110, Tocuyito, Carabobo"
"2022/05/12 12:07:24 PM AST","Variedades Mis Tesoros, Tocuyito, Carabobo"
"2022/05/12 12:07:55 PM AST","SC Canelones y Montaya, Guanare, Portuguesa"
"2022/05/12 12:08:29 PM AST","Distribuidora de AVON, Orihuela, A, España"
"2022/05/12 12:10:35 PM AST","plásticos y algo mas ca guanare portuguesa"
"2022/05/12 12:11:30 PM AST","WAFFLES & BOUQUET VZLA C.A, Maracay, Aragua"
"2022/05/12 12:12:00 PM AST","Frigorífico Carnes el terminal. C.A., Avenida 107, Tocuyito, Carabobo"
"2022/05/12 12:26:44 PM AST","Importaciones Technology Import, Av 15 Las Delicias Con Calle 100, Cc Gran Bazar, N1, Local1569, 1570"
"2022/05/12 12:27:09 PM AST","Ferreteria Torres Ingenieria de Venezuela, Guanare, Portuguesa"
"2022/05/12 12:27:58 PM AST","Variedades Mafer Gómez, Tocuyito, Carabobo"
"2022/05/12 12:29:12 PM AST","Importaciones Technology Import, Av 15 Las Delicias Con Calle 100, Cc Gran Bazar, N1, Local1569, 1570"
"2022/05/12 2:53:36 PM AST","Inversiones Georgis JRS CA, Principal, Tocuyito, Carabobo"
"2022/05/12 2:54:05 PM AST","Keves Vision, Caracas, Distrito Capital"
"2022/05/12 2:54:23 PM AST","Frutimarket Ccs, Caracas, Distrito Capital"
"2022/05/12 2:55:23 PM AST","Casa Hot Dog, Avenida Universidad, Naguanagua, Carabobo"
"2022/05/12 3:09:28 PM AST","Lucian's tech, Maracaibo, Zulia"
"2022/05/12 3:11:16 PM AST","Representaciones Sitec C.A., Quinta Irlanda, Calle Nicanor Bolet Peraza, Caracas, Distrito Capital"
