"Timestamp","Name, Address, Country"
"2022/05/13 4:10:54 PM AST","TELYCENT C.A., Maracaibo, Zulia"
"2022/05/13 4:11:08 PM AST","Sensación Bellaroma, Maracaibo, Zulia"
"2022/05/13 4:11:28 PM AST","Inversiones Wapar, Avenida Baralt, Caracas, Distrito Capital"
"2022/05/13 4:29:15 PM AST","Diadema Group, Carretera Panamericana, San Antonio de Los Altos, Miranda"
"2022/05/13 4:29:37 PM AST","Kristy Cafe, Caracas, Distrito Capital"
"2022/05/13 4:30:42 PM AST","100 Av 15, Maracaibo 4004, Zulia"
"2022/05/13 4:31:47 PM AST","Ron&Jhon zapateria, Caracas, Distrito Capital"
"2022/05/13 4:32:06 PM AST","Peluquería Para Caballeros Ruzafa, Calle Rambla Baja, Lorca, España"
"2022/05/13 4:55:41 PM AST","Pestana de Sousa & CIA, Caracas, Distrito Capital"
"2022/05/13 4:56:37 PM AST","RegaladoGroup distribuidor de zapatos, Caracas, Distrito Capital"
"2022/05/13 4:57:37 PM AST","Quesos y Embutidos Doña Rosa 24 02, C.A, Edif. Federal, Local 9, Caracas, Distrito Capital"
"2022/05/13 4:57:55 PM AST","Zapatos Miguel, Calle de San Gerardo, Madrid, España"
"2022/05/13 4:58:12 PM AST","Saint-miguelacho- shoes zapateria deportiva, Calle Los Ángeles, Caracas, Distrito Capital"
"2022/05/13 5:01:32 PM AST","Variedades JM14, Avenida Baralt, Caracas, Distrito Capital"
"2022/05/13 5:02:05 PM AST","Miguelacho Shoes, Caracas, Distrito Capital"
"2022/05/13 5:07:14 PM AST","Pizza San Jose C.A., Caraballeda, La Guaira"
"2022/05/13 5:16:47 PM AST","Zapatos Miguelacho, Caracas, Distrito Capital"
"2022/05/13 5:28:25 PM AST","Nuva telo, Avenida Baralt, Caracas, Miranda"
"2022/05/13 5:43:23 PM AST","Zona Servi, Calle Jefatura a Cristo, Maiquetía, La Guaira"
"2022/05/13 5:43:58 PM AST","Tsunami Surfshop, Maiquetía, La Guaira"
"2022/05/13 5:45:02 PM AST","Inversiones Sport Family Full C.A, Avenida Mohedano, Caracas, Miranda"
"2022/05/13 5:46:02 PM AST","ejca electrónica c.a. caracas distrito capital"
"2022/05/13 5:46:45 PM AST","Floristeria Paraiso Galipan, C. Real de Pariata, Maiquetía 1161, La Guaira"
"2022/05/13 5:48:43 PM AST","Trovas Ve, Calle 162, San Francisco, Zulia"
"2022/05/13 5:50:16 PM AST","Comercial el Divino Niño, Vía Teleférico, Macuto 1164, La Guaira"
"2022/05/13 5:50:47 PM AST","Inversiones VFC, C. Los Baños, Maiquetía 1161, La Guaira"
"2022/05/13 5:51:32 PM AST","Electrónica Compusol, Calle Los Baños, Maiquetía, Vargas"
"2022/05/13 11:16:10 PM AST","celest decoraciones av. la páez catia la mar 1162 la guaira"
"2022/05/13 11:16:30 PM AST","Heladería Fruti Cream, 2, Tocuyito, Carabobo"
"2022/05/13 11:17:37 PM AST","Comercial LEC C.A, Guacara, Carabobo"
"2022/05/13 11:17:54 PM AST","Herica Nails, 1, Tocuyito, Carabobo"
"2022/05/13 11:19:00 PM AST","Local 110, Abasto A Dios JL, Los Chorritos, Calle Las Bateas, Tocuyito, Carabobo"
"2022/05/13 11:21:00 PM AST","inversiones alianza de dios jl c.a tocuyito carabobo"
"2022/05/13 11:21:17 PM AST","Liontech Sambil, Avenida Libertador, Caracas, Distrito Capital"
"2022/05/13 11:21:41 PM AST","La Casa del Volcan, Los chorritos, Calle el Valencia, Local Nro A4, 109-90 Calle el Valencia, Tocuyito 2035, Carabobo"
"2022/05/13 11:22:33 PM AST","Abasto Los Chorritos, Tocuyito, Carabobo"
"2022/05/13 11:22:58 PM AST","Variedades Mis Tesoros, Tocuyito, Carabobo"
"2022/05/13 11:23:31 PM AST","SC Canelones y Montaya, Guanare, Portuguesa"
"2022/05/13 11:24:03 PM AST","Centro Diagnostico Naturista M. Hilarion C. A., Guanare, Portuguesa"
"2022/05/13 11:25:38 PM AST","Representaciones Herdanys Fashion, Caracas, Distrito Capital"
"2022/05/13 11:26:25 PM AST","Inversiónes Centrotienda, C.A., Local 5, Caracas, Distrito Capital"
"2022/05/13 11:26:44 PM AST","Lácteos y Embutidos Diosharbell, C.A, Avenida San Martín, Caracas, Distrito Capital"
"2022/05/13 11:27:03 PM AST","Inversiones Shalomlevi, Caracas, Distrito Capital"
"2022/05/13 11:27:18 PM AST","Óptica Miro,C.A, Caracas, Distrito Capital"
"2022/05/13 11:28:20 PM AST","Chocolates Margaret, Avenida San Martín, Caracas, Distrito Capital"
"2022/05/13 11:28:37 PM AST","Shalon, Caracas, Distrito Capital"
"2022/05/13 11:28:58 PM AST","Inversiones Moriah 2014 C.A, Nueva Esparta"
"2022/05/13 11:29:19 PM AST","Wiza, Caracas, Distrito Capital"
"2022/05/13 11:29:50 PM AST","Artesanía y Novedades El Gocho 2018, C.A, Caracas, Distrito Capital"
"2022/05/13 11:31:24 PM AST","Inversiones Wisaza, Caracas, Distrito Capital"
"2022/05/13 11:33:18 PM AST","Rhema Service PC, Centro Comercial Candilito, Avenida Norte 13, Caracas, Distrito Capital"
"2022/05/13 11:35:11 PM AST","Suplidores HM21electronic, c.a, Frente al hotel royal, Calle San Antonio, Caracas, Distrito Capital"
"2022/05/13 11:35:42 PM AST","Instituto Neuroera, Invedin, Caracas, Distrito Capital"
"2022/05/13 11:36:01 PM AST","Yarman fashion new store, Caracas, Distrito Capital"
"2022/05/13 11:36:26 PM AST","Vida's Bike comercializadora c.a, Caracas, Distrito Capital"
"2022/05/13 11:36:50 PM AST","Yarman tienda para mujeres, Caracas, Distrito Capital"
"2022/05/13 11:37:08 PM AST","INVERSIONES AEGON, C.A., Capitolio, Caracas, Distrito Capital"
"2022/05/13 11:37:22 PM AST","Tu ciervo Shoes Sport, Caracas, Distrito Capital"
"2022/05/14 1:54:15 PM AST","Variedades Mauped C.A, Principal, Tocuyito, Carabobo"
"2022/05/14 1:54:38 PM AST","Oxígenos cabriales C.A, Avenida Don Julio Centeno, San Diego, Carabobo"
"2022/05/14 1:55:01 PM AST","Delicateses la Gloria de Dios, Tocuyito, Carabobo"
"2022/05/14 2:03:04 PM AST","Audicenter C.A., Avenida Universidad, Caracas, Distrito Capital"
"2022/05/14 2:03:31 PM AST","Audicenter Caracas, Avenida Araure, Caracas, Miranda"
"2022/05/14 2:03:49 PM AST","Servicio Técnico y Venta Celulares Leicacel, Caracas, Distrito Capital"
"2022/05/14 2:04:14 PM AST","Inversiones Biyetmar shoes, Caracas, Distrito Capital"
"2022/05/14 2:30:27 PM AST","Distribuidora Najucar, C.A, Avenida Urdaneta, Caracas, Distrito Capital"
"2022/05/14 2:30:50 PM AST","Inversiones DGlass ropa interior, Caracas, Distrito Capital"
"2022/05/14 2:31:30 PM AST","Representaciones Glorifer C.A., Esa. Conde a Carmelitas, C.C. Expomeca 2000 Nivel PB, Local 77. Urb, Caracas 1020, Distrito Capital"
"2022/05/14 3:09:18 PM AST","Los Sabores de Barbarita, cocadas, Caracas, Distrito Capital"
"2022/05/14 3:09:39 PM AST","María Representaciones ropa interior 3000 C.A, Caracas, Distrito Capital"
"2022/05/14 3:09:59 PM AST","Inversiones Variedades Ayala, Caracas, Distrito Capital"
"2022/05/14 3:11:11 PM AST","Corporacion Compostela, Caracas, Distrito Capital"
"2022/05/14 3:17:48 PM AST","Bodegón Mega Caribe, 2020,C.A., Caraballeda, La Guaira"
"2022/05/14 3:19:17 PM AST","Posada Bar Restaurant El Velero, C.A., Caraballeda, La Guaira"
"2022/05/14 3:19:57 PM AST","Inversiones Las Julianas, C.A., Frente al, Local 13-04, Caracas, Distrito Capital"
"2022/05/14 3:20:27 PM AST","Kiosko EL OSO, Avenida La Armada, Catia La Mar, La Guaira"
"2022/05/14 3:21:26 PM AST","SagresMarket, Calle Negrín, Caracas, Distrito Capital"
"2022/05/14 3:23:18 PM AST","Comercial Barcelona,C.A, Maiquetía, La Guaira"
"2022/05/14 3:25:44 PM AST","Cocos y Cocadas El Trono de Odín, Caracas, Distrito Capital"
"2022/05/14 3:26:29 PM AST","Inversiones Gordo Pablo 2 C.A., Caracas, Distrito Capital"
"2022/05/14 3:26:59 PM AST","Inversiones El Gordo Pablo 1., Caracas, Distrito Capital"
"2022/05/14 3:27:45 PM AST","Viveres Pernia's 5-J, Caracas, Distrito Capital"
"2022/05/14 3:28:22 PM AST","Tu visión némesis C.A., Caracas, Distrito Capital"
"2022/05/14 3:29:41 PM AST","@Rossbertca, Caracas, Distrito Capital"
"2022/05/14 3:30:13 PM AST","Nemesis ladiosa, Caracas, Distrito Capital"
"2022/05/14 3:30:39 PM AST","Sucursal Irowo Omaire y Asociados, Caracas, Distrito Capital"
"2022/05/14 3:31:07 PM AST","Romy Shop, Caracas, Distrito Capital"
"2022/05/14 3:31:56 PM AST","Basket Burguer, Caracas, Distrito Capital"
"2022/05/14 3:32:47 PM AST","Marvic Style, Pasillo Paují, Caracas, Miranda"
"2022/05/14 3:33:22 PM AST","La casa de jade, Avenida Francisco de Miranda, Caracas, Capital District"
"2022/05/14 3:33:46 PM AST","Vela Fermín, 24, Caracas, Distrito Capital"
"2022/05/14 3:34:13 PM AST","Perfumería el poder de la fe, Caracas, Distrito Capital"
"2022/05/14 3:34:56 PM AST","El Dulce Mundo de Cami, Caracas, Miranda"
"2022/05/14 3:37:36 PM AST","Exclusividades Adonis, 71, Caracas, Distrito Capital"
"2022/05/14 3:38:03 PM AST","Moda Patty Divina, Calle Chico Carrasquel, Caracas, Miranda"
"2022/05/14 3:38:57 PM AST","Olofimar carnes, 24, Caracas, Distrito Capital"
"2022/05/14 3:39:41 PM AST","Mini Lunch, local 19, Caracas, Distrito Capital"
"2022/05/14 3:40:09 PM AST","Inversiones la rosa y la rosa., Caracas, Distrito Capital"
"2022/05/14 3:40:46 PM AST","Gaby Kar, Caracas, Distrito Capital"
"2022/05/14 3:41:39 PM AST","Tienda MIZ Diseños, Av. Libertador y Francisco de Miranda en Av. Libertador, Caracas 1060, Distrito Capital"
"2022/05/14 3:42:03 PM AST","Comercializadora Punto Colonial, 22, Caracas, Distrito Capital"
"2022/05/14 3:43:19 PM AST","Edificio Miami, Av. Juan Bautista Arismendi, Caracas 1050, Capital District"
"2022/05/14 3:44:04 PM AST","Ultra Óptica S.A., nivel 2, local 3C, Caracas 1050, Distrito Capital, Venezuela"
"2022/05/14 3:44:42 PM AST","Panadería Norma, Avenida Juan Bautista Arismendi, Caracas, Distrito Capital"
"2022/05/14 3:45:04 PM AST","ZAIMAR ELECTRONIC, C.A., Calle Los Ángeles, Caracas 1064, Miranda, Venezuela"
"2022/05/14 3:45:47 PM AST","Maxi Pollo, C.A, Avenida Baralt, Caracas, Distrito Capital"
"2022/05/14 3:46:15 PM AST","Atelier Emy, Caracas, Distrito Capital"
"2022/05/14 3:46:44 PM AST","Maxiqueso, Caracas, Distrito Capital"
"2022/05/14 3:47:11 PM AST","Inversiones abel2011.ca, Caracas, Distrito Capital"
"2022/05/14 3:47:34 PM AST","Inversiones Rizos y Cabello Limpieza, Caracas, Distrito Capital"
"2022/05/14 3:48:25 PM AST","Inversiones Rizos y Cabello 17, C.A, Caracas, Distrito Capital"
"2022/05/14 3:48:50 PM AST","Inversiones Fauna Caracas Sucursal, Caracas, Distrito Capital"
"2022/05/14 3:49:15 PM AST","Inversiones Fauna Caracas C.A, Avenida Oeste 18, Caracas, Distrito Capital"
"2022/05/14 3:49:39 PM AST","Laras Tienda, Avenida José Félix Sosa, Caracas, Miranda"
"2022/05/14 3:49:59 PM AST","Charcuteria Deli Siga La Vaca, C.A, Caracas, Distrito Capital"
"2022/05/14 3:50:47 PM AST","La Energia Que Hay En Ti, Capitolio, Caracas, Distrito Capital"
"2022/05/14 3:51:18 PM AST","Technotrip, Capitolio, Caracas, Distrito Capital"
"2022/05/14 3:51:44 PM AST","Inversiónes d emely c. a, Caracas, Distrito Capital"
"2022/05/14 3:52:06 PM AST","Distribuidora jesus c.a, capitolio, Caracas, Distrito Capital"
"2022/05/14 3:52:26 PM AST","Inversiones Loreanny, C.A, Caracas, Distrito Capital"
"2022/05/14 3:53:36 PM AST","Distribuidora Hábitat, C.A., Maiquetía, La Guaira"
"2022/05/14 3:54:08 PM AST","Almacenes Barcelona,C.A., Maiquetía, La Guaira"
"2022/05/14 3:54:31 PM AST","Inversiones Rag Neill, C.A, Caracas, Distrito Capital"
"2022/05/14 3:54:48 PM AST","inversiones full portatil, Caracas, Distrito Capital"
"2022/05/14 3:55:50 PM AST","Inv Gabyjuan C.A, Caracas, Distrito Capital"
"2022/05/14 3:56:55 PM AST","Inversiónes perlas perladas, c.a, Caracas, Distrito Capital"
"2022/05/14 3:57:42 PM AST","Mundo Chocolate Reposteria, Esquina La Marrón, a una cuadra de la Av Urdaneta CC Doral Nivel Mezzanina M5 URB. Catedral Caracas, 1010, Distrito Capital"
"2022/05/14 3:58:01 PM AST","Piñateria Mundo Chocolate 1260, C.A, Caracas, Distrito Capital"
"2022/05/14 3:58:48 PM AST","Bodega Variedades Rchell y Samantha, Caracas, Distrito Capital"
"2022/05/14 4:00:34 PM AST","Variedades Rchell y Samantha Sucursal, Caracas, Distrito Capital"
"2022/05/14 4:01:30 PM AST","Variedades Rchell y Samantha, C.A"
"2022/05/14 4:01:48 PM AST","Bodega Variedades Rchell y Samantha, Caracas, Distrito Capital"
"2022/05/14 4:02:07 PM AST","Expoimpotmarhenzar2015, Avenida Principal Las Vegas de Petare, Caracas, Miranda"
"2022/05/14 4:02:32 PM AST","Variedadesneomar, Avenida Principal Las Vegas de Petare, Caracas, Miranda"
"2022/05/14 4:03:07 PM AST","Inversiones Andrews 2021, C.A, Avenida Baralt, Caracas, Distrito Capital"
"2022/05/14 4:05:20 PM AST","INVERSIONES AURIGA, C.A., Calle paz zona colonial de, Miranda"
"2022/05/14 4:09:26 PM AST","Stylos Neyes, Caracas, Distrito Capital"
"2022/05/14 4:10:16 PM AST","DAIO TECHNOLOGY CA, local PB 60, Caracas, Distrito Capital"
"2022/05/14 4:10:52 PM AST","Inversiones Lozano3112 ca, Caracas, Distrito Capital"
"2022/05/14 4:11:22 PM AST","Comercializadora JM2040, FP, Domesa, Caracas, Distrito Capital"
"2022/05/14 4:18:20 PM AST","Inversiones rc 2019 c.a, Caracas, Distrito Capital"
"2022/05/14 4:23:38 PM AST","Inversiones 1G12, C.A, Caracas, Distrito Capital"
"2022/05/14 4:24:31 PM AST","Accesorios Aquamoda, C.A, Caracas, Distrito Capital"
"2022/05/14 4:24:58 PM AST","JJ Sport C.A, Caracas, Distrito Capital"
"2022/05/14 4:25:43 PM AST","Inversiones elham c.a, Caracas, Distrito Capital"
"2022/05/14 4:26:07 PM AST","Unidad de Didtr. De alimentos MME98, C.A, Avenida Baralt, Caracas, Distrito Capital"
"2022/05/14 4:27:13 PM AST","Reparaciones y Repuestos Cesar C.A, Edificio Centro Industrial Don Salomon, Local 17H, Caracas, Distrito Capital"
"2022/05/14 4:29:13 PM AST","Inversiones Stargold, C.A., Caracas, Distrito Capital"
"2022/05/14 4:29:48 PM AST","El chacal café, edificio Fondo común, Avenida Fuerzas Armadas, Caracas, Distrito Capital"
"2022/05/14 4:30:15 PM AST","Maniceria San Charbel 1, edificio fondo común, Caracas, Distrito Capital"
"2022/05/14 4:30:41 PM AST","Inversiones Seblo, Caracas, Distrito Capital"
"2022/05/14 4:31:09 PM AST","Auto repuestos 2000, Calle 5 Bis, San Cristóbal, Táchira"
"2022/05/14 4:31:47 PM AST","Ponkes mil sabores, Caracas, Distrito Capital"
"2022/05/14 4:32:53 PM AST","Global PC Venezuela, Avenida Universidad, Caracas, Distrito Capital"
"2022/05/14 4:34:07 PM AST","Michael's Taires, Caracas, Miranda"
"2022/05/14 4:34:28 PM AST","Ak Aromas y Sabores, Caracas, Distrito Capital"
"2022/05/14 4:35:30 PM AST","Centro de Estética Shadday 1006 CA, Caracas, Distrito Capital"
"2022/05/14 4:36:38 PM AST","V58 Store City Market 6, Caracas, Distrito Capital"
"2022/05/14 4:37:23 PM AST","V58 Store City Market 5, Bulevar de Sabana Grande, Caracas, Distrito Capital"
"2022/05/14 4:37:46 PM AST","V58 Store City Market 4, Bulevar de Sabana Grande, Caracas, Distrito Capital"
"2022/05/14 4:39:03 PM AST","V58 Store City Market 3, Caracas, Distrito Capital"
"2022/05/14 4:39:38 PM AST","V58 Store City Market 2, Bulevar de Sabana Grande, Caracas, Distrito Capital"
"2022/05/14 4:40:33 PM AST","Tienda El Molino, C.A., Local 51, Caracas, Distrito Capital"
"2022/05/14 4:40:59 PM AST","Lunch Starbucks Café, C.A., Local 50 Bulevar Avenida España, Caracas 1030, Distrito Capital"
"2022/05/14 4:41:17 PM AST","Inversiones Sunnet, C.A., Maiquetía, Vargas"
"2022/05/14 4:41:39 PM AST","iMarket27, Calle Pantin, Caracas 1060, Miranda, Venezuela"
"2022/05/14 4:42:21 PM AST","Inversiones Kamikira, C.A., Maiquetía, La Guaira"
"2022/05/14 4:42:45 PM AST","Inversiones Luige, Avenida Urdaneta, Caracas, Distrito Capital"
"2022/05/14 4:43:13 PM AST","Inv anayurliian gorcell movistar, Avenida Principal Las Vegas de Petare, Caracas, Miranda"
"2022/05/14 4:43:52 PM AST","DISTRIBUIDORA ALI, Avenida, Caracas, Distrito Capital"
"2022/05/14 4:44:20 PM AST","Inversiones anair 86 C.A, Avenida Principal Las Vegas de Petare, Caracas 1073, Miranda"
"2022/05/14 4:47:41 PM AST","Fanatic Sport Caracas, Caracas, Distrito Capital"
"2022/05/14 4:48:58 PM AST","Pauls Shop, Caracas, Distrito Capital"
"2022/05/14 4:49:30 PM AST","Melosa Café, Caracas, Distrito Capital"
"2022/05/14 4:49:51 PM AST","@Amarte2902, Avenida Principal Las Vegas de Petare, Caracas, Miranda"
"2022/05/14 4:50:12 PM AST","Arj soluciones, Caracas, Distrito Capital"
"2022/05/14 4:52:23 PM AST","Grupo tuservinet C.A., Avenida Universidad, Caracas, Distrito Capital"
"2022/05/14 4:53:04 PM AST","grupo tuservinet c.a. avenida universidad caracas distrito capital"
"2022/05/14 4:53:55 PM AST","Kiosco El Rosal, Kiosco 13, Calle Mohedano, Caracas, Miranda"
"2022/05/14 4:54:22 PM AST","Radio Bar CCS, Avenida Libertador, Caracas, Miranda"
"2022/05/14 4:54:46 PM AST","La Barra de Chacao, Avenida Francisco de Miranda, Caracas, Miranda"
"2022/05/14 4:55:50 PM AST","Electronic store compa y Stiven Vallejo, nivel mezzanina, Caracas, Distrito Capital"
"2022/05/14 4:59:51 PM AST","Chinatown C.A., Caracas, Distrito Capital"
"2022/05/14 5:04:18 PM AST","Avenida Sur 14, Caracas, Distrito Capital"
"2022/05/14 5:05:19 PM AST","ÁREA DE CAMPING, Avenida Caroní, Caracas, Miranda"
"2022/05/14 5:07:32 PM AST","inversiones audi center 5537 c.a capitolio caracas distrito capital"
"2022/05/14 5:17:04 PM AST","Inversiones DACCELL, edif. Espera, Avenida Andrés Bello, Caracas, Distrito Capital"
"2022/05/14 5:17:34 PM AST","Inversiones hermanos salcedo 25-40 c.a, Caracas, Distrito Capital"
"2022/05/14 5:19:08 PM AST","Innovación Arianabella, C.A, Caracas, Distrito Capital"
"2022/05/14 5:20:34 PM AST","Professional Dental, Caracas, Distrito Capital"
"2022/05/14 5:21:05 PM AST","Licorería Rocha C.A., Calle El Mirador, Caracas, Distrito Capital"
"2022/05/14 5:21:58 PM AST","Salon Coral Caracas, nivel semi sotano, Avenida Juan Bautista Arismendi, Caracas, Distrito Capital"
"2022/05/14 5:22:25 PM AST","Carniceria y charcuteria LA ESPERANZA C.A, Caracas, Distrito Capital"
"2022/05/14 5:41:25 PM AST","Tostadas Hernández, Capitolio, Caracas, Distrito Capital"
"2022/05/14 5:41:40 PM AST","Continental Store, Caracas, Distrito Capital"
"2022/05/14 5:41:54 PM AST","GRUPO BAZAR MARKET, C.A., Caracas, Miranda"
"2022/05/14 5:42:10 PM AST","Kiosco El Universal, Kiosco 5, Bulevar de Sabana Grande, Caracas, Miranda"
