"Timestamp","Name, Address, Country"
"2022/05/11 4:37:28 PM AST","Repuestos Digaban 2210, C.A., Caracas, Distrito Capital"
"2022/05/11 4:37:58 PM AST","King technology D&C, Caracas, Distrito Capital"
"2022/05/11 4:38:31 PM AST","Centro de Copiado Belen, Catia La Mar, La Guaira"
"2022/05/11 4:44:37 PM AST","MotoRespuestos El Peludo, Mun, Avenida José Antonio Páez, Oeste, Distrito Capital"
"2022/05/11 4:45:43 PM AST","Comercial Andrecaro’s, Caracas, Distrito Capital"
"2022/05/11 4:46:24 PM AST","Octopus Tattoo, Caracas, Distrito Capital"
"2022/05/11 4:47:10 PM AST","Blu-Ray Caracas, Calle Páez, Caracas, Distrito Capital"
"2022/05/11 4:47:32 PM AST","Time Game, Bulevar de Sabana Grande, Caracas, Distrito Capital"
"2022/05/11 4:47:58 PM AST","Global Cel C.A., Bulevar de Sabana Grande, Caracas, Distrito Capital"
"2022/05/11 4:58:53 PM AST","Don Andres ferreteria, Guanare, Portuguesa"
"2022/05/11 4:59:14 PM AST","Sunset Coffee & Market, Avenida del Hotel, Maiquetía, La Guaira"
"2022/05/11 5:00:46 PM AST","Vespa Shoes Store, entre carrera, Avenida Unda, Guanare, Portuguesa"
"2022/05/11 5:10:38 PM AST","Inversiones Tecnológicas Lemus C.A., Guanare, Portuguesa"
"2022/05/11 5:11:53 PM AST","Team Gamer, y, Avenida Sur 13, Caracas, Distrito Capital"
"2022/05/11 5:12:46 PM AST","PCLAND, y, Avenida Sur 13, Caracas, Distrito Capital"
"2022/05/11 5:14:10 PM AST","Inversiones Work Group 1063 C.A., y, Avenida Sur 13, Caracas, Distrito Capital"
"2022/05/11 5:14:32 PM AST","BRIZUELA 2000 COSMOS C.A, Barquisimeto, Lara"
"2022/05/11 5:14:53 PM AST","Neder Cakes, Avenida, Catia La Mar, Vargas"
"2022/05/11 5:16:22 PM AST","Seven Seas, Catia La Mar, La Guaira"
"2022/05/11 5:16:59 PM AST","Alfa Computer C.A, 11, Caracas, Distrito Capital"
"2022/05/11 5:20:13 PM AST","Dubáis Café C.A, Avenida Universidad, Caracas, Distrito Capital"
"2022/05/11 5:20:36 PM AST","Dubáis Café C.A, Avenida Universidad, Caracas, Distrito Capital"
"2022/05/11 5:21:30 PM AST","Puyao's Café, Maiquetía, La Guaira"
"2022/05/11 5:22:04 PM AST","Mucho Más Que Pizza, Guanare, Portuguesa"
"2022/05/11 5:23:56 PM AST","JK Party LG, Av. El Ejército, Catia La Mar 1162, La Guaira"
"2022/05/11 5:28:28 PM AST","El Rincon de Píja, Terminal de Pasajeros de Catia la mar Planta baja Local p-7, Catia La Mar 1162, La Guaira"
"2022/05/11 5:29:07 PM AST","Inversiones y Juguetería Tic Tac, Av. El Ejército, Catia La Mar 1162, La Guaira"
"2022/05/11 5:31:32 PM AST","La Boutique del Pollo y la Carne, Catia La Mar, La Guaira"
"2022/05/11 5:31:53 PM AST","Celest Decoraciones, Av. La Páez, Catia La Mar 1162, La Guaira"
"2022/05/11 5:38:26 PM AST","El Point RC, Catia La Mar, La Guaira"
"2022/05/11 5:39:56 PM AST","Licoreria Kati Hogar, Catia La Mar, La Guaira"
"2022/05/11 5:42:15 PM AST","Inversiones Ariali, Catia La Mar, La Guaira"
"2022/05/11 5:42:35 PM AST","Comercial Nilson Modas, Catia La Mar, La Guaira"
"2022/05/11 5:49:09 PM AST","Distribuidora Yuruba, Catia La Mar, La Guaira"
"2022/05/11 5:49:46 PM AST","Mari&Alex Inversiones, Catia La Mar, La Guaira"
"2022/05/11 5:50:53 PM AST","Servidetalles, Catia La Mar, La Guaira"
"2022/05/11 5:56:03 PM AST","El Planeta de Los Repuestos, Catia La Mar, La Guaira"
"2022/05/11 5:56:59 PM AST","Pinturas Decopinta, Avenida, Catia La Mar, Vargas"
"2022/05/11 5:58:36 PM AST","Librería y papelería Satélite, Av La Atlántida, Catia La Mar 1162, La Guaira"
"2022/05/11 6:00:30 PM AST","Karol Angela Boutique, CC Galerias La Frayette, Local 61, Caracas, Distrito Capital"
"2022/05/11 6:07:30 PM AST","Caribe Phone, Catia La Mar, La Guaira"
"2022/05/11 6:32:58 PM AST","Frutería El Mercadito, Caracas, Miranda"
"2022/05/11 6:34:48 PM AST","Av Principal de Playa Grande, Catia La Mar 1162, La Guaira"
"2022/05/11 6:35:03 PM AST","Las Vegas Atelier de Uñas, Local 12, Caracas, Miranda"
"2022/05/11 6:35:28 PM AST","Vestidos Diosmary, Bulevar de Sabana Grande, Caracas, Distrito Capital"
"2022/05/11 6:46:19 PM AST","GordoBurguer, Caracas, Distrito Capital"
